"radar","datetime","mtr","vid","vir","rtr","mt","rt","ff","dd","u","v","height"
"UNKNOWN",2025-01-03 08:00:00,0,0.08,0.936,0,21.69804,241.01982,0,90,0,0,1550
"UNKNOWN",2025-01-03 08:10:00,0,0.16,1.838,0,21.69804,241.01982,0,90,0,0,1300
"UNKNOWN",2025-01-03 16:10:00,0,0.44,4.658,0,21.69804,241.01982,0,90,0,0,1309.09090909091
"UNKNOWN",2025-01-03 16:20:00,0,0.14,1.486,0,21.69804,241.01982,0,90,0,0,900
"UNKNOWN",2025-01-03 16:30:00,0,0.18,2.118,0,21.69804,241.01982,0,90,0,0,2033.33333333333
"UNKNOWN",2025-01-03 16:40:00,0,0.26,2.606,0,21.69804,241.01982,0,90,0,0,1515.38461538462
"UNKNOWN",2025-01-03 16:50:00,0,0.24,2.652,0,21.69804,241.01982,0,90,0,0,1283.33333333333
"UNKNOWN",2025-01-03 17:00:00,0,0.44,5.092,0,21.69804,241.01982,0,90,0,0,3163.63636363636
"UNKNOWN",2025-01-03 17:10:00,0,0.28,3.168,0,21.69804,241.01982,0,90,0,0,1328.57142857143
"UNKNOWN",2025-01-03 17:20:00,0,0.28,3.1,0,21.69804,241.01982,0,90,0,0,1257.14285714286
"UNKNOWN",2025-01-03 17:30:00,0,0.4,4.118,0,21.69804,241.01982,0,90,0,0,1960
"UNKNOWN",2025-01-03 17:40:00,0,0.3,3.372,0,21.69804,241.01982,0,90,0,0,1580
"UNKNOWN",2025-01-03 17:50:00,0,0.18,2.246,0,21.69804,241.01982,0,90,0,0,1833.33333333333
"UNKNOWN",2025-01-03 18:00:00,0,0.46,5.448,0,21.69804,241.01982,0,90,0,0,1082.60869565217
"UNKNOWN",2025-01-03 18:10:00,0,0.18,2.692,0,21.69804,241.01982,0,90,0,0,477.777777777778
"UNKNOWN",2025-01-03 18:20:00,0,1.02,11.066,0,21.69804,241.01982,0,90,0,0,2198.03921568627
"UNKNOWN",2025-01-03 18:30:00,0,0.6,6.472,0,21.69804,241.01982,0,90,0,0,1453.33333333333
"UNKNOWN",2025-01-03 18:40:00,0,0.44,5.012,0,21.69804,241.01982,0,90,0,0,1009.09090909091
"UNKNOWN",2025-01-03 18:50:00,0,0.4,4.548,0,21.69804,241.01982,0,90,0,0,1500
"UNKNOWN",2025-01-03 19:00:00,0,0.22,2.906,0,21.69804,241.01982,0,90,0,0,1336.36363636364
"UNKNOWN",2025-01-03 19:10:00,0,0.38,4.15,0,21.69804,241.01982,0,90,0,0,1026.31578947368
"UNKNOWN",2025-01-03 19:20:00,0,0.48,5.668,0,21.69804,241.01982,0,90,0,0,1525
"UNKNOWN",2025-01-03 19:30:00,0,0.18,2.458,0,21.69804,241.01982,0,90,0,0,633.333333333333
"UNKNOWN",2025-01-03 19:40:00,0,1.28,13.844,0,21.69804,241.01982,0,90,0,0,2325
"UNKNOWN",2025-01-03 19:50:00,0,0.38,4.43,0,21.69804,241.01982,0,90,0,0,1457.89473684211
"UNKNOWN",2025-01-03 20:00:00,0,0.28,3.148,0,21.69804,241.01982,0,90,0,0,1185.71428571429
"UNKNOWN",2025-01-03 20:10:00,0,0.44,5.268,0,21.69804,241.01982,0,90,0,0,1572.72727272727
"UNKNOWN",2025-01-03 20:20:00,0,0.12,1.33,0,21.69804,241.01982,0,90,0,0,1733.33333333333
"UNKNOWN",2025-01-03 20:30:00,0,0.8,8.692,0,21.69804,241.01982,0,90,0,0,1900
"UNKNOWN",2025-01-03 20:40:00,0,0.98,10.832,0,21.69804,241.01982,0,90,0,0,940.816326530612
"UNKNOWN",2025-01-03 20:50:00,0,0.52,5.754,0,21.69804,241.01982,0,90,0,0,1930.76923076923
"UNKNOWN",2025-01-03 21:00:00,0,0.22,2.196,0,21.69804,241.01982,0,90,0,0,1500
"UNKNOWN",2025-01-03 21:10:00,0,0.42,4.838,0,21.69804,241.01982,0,90,0,0,1490.47619047619
"UNKNOWN",2025-01-03 21:20:00,0,0.44,4.826,0,21.69804,241.01982,0,90,0,0,2000
"UNKNOWN",2025-01-03 21:30:00,0,0.38,4.024,0,21.69804,241.01982,0,90,0,0,1057.89473684211
"UNKNOWN",2025-01-03 21:40:00,0,0.18,1.894,0,21.69804,241.01982,0,90,0,0,877.777777777778
"UNKNOWN",2025-01-03 21:50:00,0,0.08,1.07,0,21.69804,241.01982,0,90,0,0,500
"UNKNOWN",2025-01-03 22:00:00,0,0.28,3.172,0,21.69804,241.01982,0,90,0,0,1285.71428571429
"UNKNOWN",2025-01-03 22:10:00,0,0.28,3.268,0,21.69804,241.01982,0,90,0,0,1300
"UNKNOWN",2025-01-03 22:20:00,0,0.36,4.198,0,21.69804,241.01982,0,90,0,0,1122.22222222222
"UNKNOWN",2025-01-03 22:30:00,0,0.12,1.316,0,21.69804,241.01982,0,90,0,0,1433.33333333333
"UNKNOWN",2025-01-03 22:40:00,0,0.1,1.218,0,21.69804,241.01982,0,90,0,0,780
"UNKNOWN",2025-01-03 22:50:00,0,0.08,1.062,0,21.69804,241.01982,0,90,0,0,1300
"UNKNOWN",2025-01-03 23:00:00,0,0.12,1.52,0,21.69804,241.01982,0,90,0,0,1133.33333333333
"UNKNOWN",2025-01-03 23:10:00,0,0.16,1.942,0,21.69804,241.01982,0,90,0,0,825
"UNKNOWN",2025-01-03 23:20:00,0,0.12,1.184,0,21.69804,241.01982,0,90,0,0,1266.66666666667
"UNKNOWN",2025-01-03 23:30:00,0,0.08,1.12,0,21.69804,241.01982,0,90,0,0,2000
"UNKNOWN",2025-01-03 23:40:00,0,0.12,1.562,0,21.69804,241.01982,0,90,0,0,1200
"UNKNOWN",2025-01-03 23:50:00,0,0.04,0.608,0,21.69804,241.01982,0,90,0,0,400
"UNKNOWN",2025-01-04,0,0.04,0.526,0,21.69804,241.01982,0,90,0,0,500
"UNKNOWN",2025-01-04 00:10:00,0,0.08,0.836,0,21.69804,241.01982,0,90,0,0,1500
"UNKNOWN",2025-01-04 00:20:00,0,0.06,0.612,0,21.69804,241.01982,0,90,0,0,1433.33333333333
"UNKNOWN",2025-01-04 00:30:00,0,0.18,1.902,0,21.69804,241.01982,0,90,0,0,1455.55555555556
"UNKNOWN",2025-01-04 00:40:00,0,0.1,1.252,0,21.69804,241.01982,0,90,0,0,900
"UNKNOWN",2025-01-04 00:50:00,0,0.1,1.088,0,21.69804,241.01982,0,90,0,0,780
"UNKNOWN",2025-01-04 01:00:00,0,0.1,1.254,0,21.69804,241.01982,0,90,0,0,300
"UNKNOWN",2025-01-04 01:10:00,0,0.12,1.55,0,21.69804,241.01982,0,90,0,0,1900
"UNKNOWN",2025-01-04 01:20:00,0,0.12,1.474,0,21.69804,241.01982,0,90,0,0,1833.33333333333
"UNKNOWN",2025-01-04 01:30:00,0,0,0.218,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 01:40:00,0,0.12,1.252,0,21.69804,241.01982,0,90,0,0,1666.66666666667
"UNKNOWN",2025-01-04 01:50:00,0,0.08,0.948,0,21.69804,241.01982,0,90,0,0,1000
"UNKNOWN",2025-01-04 02:00:00,0,0.04,0.612,0,21.69804,241.01982,0,90,0,0,400
"UNKNOWN",2025-01-04 02:10:00,0,0.06,0.666,0,21.69804,241.01982,0,90,0,0,500
"UNKNOWN",2025-01-04 02:20:00,0,0.02,0.23,0,21.69804,241.01982,0,90,0,0,500
"UNKNOWN",2025-01-04 02:30:00,0,0.06,0.776,0,21.69804,241.01982,0,90,0,0,300
"UNKNOWN",2025-01-04 02:40:00,0,0,0.156,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 02:50:00,0,0.1,1.122,0,21.69804,241.01982,0,90,0,0,900
"UNKNOWN",2025-01-04 03:00:00,0,0.04,0.55,0,21.69804,241.01982,0,90,0,0,400
"UNKNOWN",2025-01-04 03:10:00,0,0.06,0.854,0,21.69804,241.01982,0,90,0,0,2633.33333333333
"UNKNOWN",2025-01-04 03:20:00,0,0.12,1.38,0,21.69804,241.01982,0,90,0,0,2233.33333333333
"UNKNOWN",2025-01-04 03:30:00,0,0.12,1.58,0,21.69804,241.01982,0,90,0,0,1633.33333333333
"UNKNOWN",2025-01-04 03:40:00,0,0.04,0.482,0,21.69804,241.01982,0,90,0,0,300
"UNKNOWN",2025-01-04 03:50:00,0,0,0.182,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 04:00:00,0,0.04,0.518,0,21.69804,241.01982,0,90,0,0,1900
"UNKNOWN",2025-01-04 04:10:00,0,0.12,1.182,0,21.69804,241.01982,0,90,0,0,1933.33333333333
"UNKNOWN",2025-01-04 04:20:00,0,0,0.148,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 04:30:00,0,0.28,3.308,0,21.69804,241.01982,0,90,0,0,2700
"UNKNOWN",2025-01-04 04:40:00,0,0.08,1.066,0,21.69804,241.01982,0,90,0,0,900
"UNKNOWN",2025-01-04 04:50:00,0,0.06,0.74,0,21.69804,241.01982,0,90,0,0,633.333333333333
"UNKNOWN",2025-01-04 05:00:00,0,0.06,0.774,0,21.69804,241.01982,0,90,0,0,300
"UNKNOWN",2025-01-04 05:10:00,0,0.06,0.998,0,21.69804,241.01982,0,90,0,0,300
"UNKNOWN",2025-01-04 05:20:00,0,0.08,1.148,0,21.69804,241.01982,0,90,0,0,550
"UNKNOWN",2025-01-04 05:30:00,0,0,0.302,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 05:40:00,0,0.08,1.206,0,21.69804,241.01982,0,90,0,0,2700
"UNKNOWN",2025-01-04 05:50:00,0,0.08,0.808,0,21.69804,241.01982,0,90,0,0,350
"UNKNOWN",2025-01-04 06:00:00,0,0.28,3.112,0,21.69804,241.01982,0,90,0,0,1914.28571428571
"UNKNOWN",2025-01-04 06:10:00,0,0.06,0.766,0,21.69804,241.01982,0,90,0,0,1100
"UNKNOWN",2025-01-04 06:20:00,0,0.1,1.312,0,21.69804,241.01982,0,90,0,0,1380
"UNKNOWN",2025-01-04 06:30:00,0,0.8,9.062,0,21.69804,241.01982,0,90,0,0,3720
"UNKNOWN",2025-01-04 06:40:00,0,0.08,0.992,0,21.69804,241.01982,0,90,0,0,350
"UNKNOWN",2025-01-04 06:50:00,0,0.3,3.478,0,21.69804,241.01982,0,90,0,0,1886.66666666667
"UNKNOWN",2025-01-04 07:00:00,0,0.3,3.46,0,21.69804,241.01982,0,90,0,0,953.333333333333
"UNKNOWN",2025-01-04 07:10:00,0,0.42,4.844,0,21.69804,241.01982,0,90,0,0,480.952380952381
"UNKNOWN",2025-01-04 07:20:00,0,0.34,3.84,0,21.69804,241.01982,0,90,0,0,511.764705882353
"UNKNOWN",2025-01-04 07:30:00,0,0.18,2.346,0,21.69804,241.01982,0,90,0,0,366.666666666667
"UNKNOWN",2025-01-04 07:40:00,0,0.08,0.834,0,21.69804,241.01982,0,90,0,0,600
"UNKNOWN",2025-01-04 07:50:00,0,0.42,4.728,0,21.69804,241.01982,0,90,0,0,1842.85714285714
"UNKNOWN",2025-01-04 08:00:00,0,0.12,1.438,0,21.69804,241.01982,0,90,0,0,1066.66666666667
"UNKNOWN",2025-01-04 08:10:00,0,0.12,1.718,0,21.69804,241.01982,0,90,0,0,3366.66666666667
"UNKNOWN",2025-01-04 16:10:00,0,0.28,36.19,0,21.69804,241.01982,0,90,0,0,814.285714285714
"UNKNOWN",2025-01-04 16:20:00,0,1.38,17.356,0,21.69804,241.01982,0,90,0,0,584.057971014493
"UNKNOWN",2025-01-04 16:30:00,0,0.34,12.278,0,21.69804,241.01982,0,90,0,0,582.352941176471
"UNKNOWN",2025-01-04 16:40:00,0,0.26,4.496,0,21.69804,241.01982,0,90,0,0,946.153846153846
"UNKNOWN",2025-01-04 16:50:00,0,0.14,1.752,0,21.69804,241.01982,0,90,0,0,785.714285714286
"UNKNOWN",2025-01-04 17:00:00,0,0.14,3.972,0,21.69804,241.01982,0,90,0,0,671.428571428571
"UNKNOWN",2025-01-04 17:10:00,0,0.14,2.392,0,21.69804,241.01982,0,90,0,0,442.857142857143
"UNKNOWN",2025-01-04 17:20:00,0,0.1,3.858,0,21.69804,241.01982,0,90,0,0,780
"UNKNOWN",2025-01-04 17:30:00,0,0.22,3.29,0,21.69804,241.01982,0,90,0,0,772.727272727273
"UNKNOWN",2025-01-04 17:40:00,0,0.14,2.322,0,21.69804,241.01982,0,90,0,0,728.571428571429
"UNKNOWN",2025-01-04 17:50:00,0,0.52,6.098,0,21.69804,241.01982,0,90,0,0,838.461538461538
"UNKNOWN",2025-01-04 18:00:00,0,0.4,6.654,0,21.69804,241.01982,0,90,0,0,440
"UNKNOWN",2025-01-04 18:10:00,0,0.28,7.49,0,21.69804,241.01982,0,90,0,0,771.428571428571
"UNKNOWN",2025-01-04 18:20:00,0,0.16,1.918,0,21.69804,241.01982,0,90,0,0,550
"UNKNOWN",2025-01-04 18:30:00,0,0.12,2.574,0,21.69804,241.01982,0,90,0,0,833.333333333333
"UNKNOWN",2025-01-04 18:40:00,0,0.24,10.33,0,21.69804,241.01982,0,90,0,0,650
"UNKNOWN",2025-01-04 18:50:00,0,0.34,4.772,0,21.69804,241.01982,0,90,0,0,558.823529411765
"UNKNOWN",2025-01-04 19:00:00,0,0.12,3.59,0,21.69804,241.01982,0,90,0,0,700
"UNKNOWN",2025-01-04 19:10:00,0,0,12.832,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 19:20:00,0,0,11.168,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 19:30:00,0,0,0.346,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 19:40:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 19:50:00,0,0,0.72,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 20:00:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 20:10:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 20:20:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 20:30:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 20:40:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 20:50:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 21:00:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 21:10:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 21:20:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 21:30:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 21:40:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 21:50:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 22:00:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 22:10:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 22:20:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 22:30:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 22:40:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 22:50:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 23:00:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 23:10:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 23:20:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 23:30:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 23:40:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-04 23:50:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 00:10:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 00:20:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 00:30:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 00:40:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 00:50:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 01:00:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 01:10:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 01:20:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 01:30:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 01:40:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 01:50:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 02:00:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 02:10:00,0,0,0,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 02:20:00,0,0,2.166,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 02:30:00,0,0.24,2.574,0,21.69804,241.01982,0,90,0,0,1383.33333333333
"UNKNOWN",2025-01-05 02:40:00,0,0.78,9.188,0,21.69804,241.01982,0,90,0,0,1356.41025641026
"UNKNOWN",2025-01-05 02:50:00,0,0.64,7.194,0,21.69804,241.01982,0,90,0,0,1218.75
"UNKNOWN",2025-01-05 03:00:00,0,4.32,52.13,0,21.69804,241.01982,0,90,0,0,515.740740740741
"UNKNOWN",2025-01-05 03:10:00,0,0,0.464,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 03:20:00,0,0,2.236,0,21.69804,241.01982,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 03:30:00,0,0.26,2.86,0,21.69804,241.01982,0,90,0,0,900
"UNKNOWN",2025-01-05 03:40:00,0,0.92,12.972,0,21.69804,241.01982,0,90,0,0,800
"UNKNOWN",2025-01-05 03:50:00,0,0.64,42.728,0,21.69804,241.01982,0,90,0,0,775
"UNKNOWN",2025-01-05 04:00:00,0,0.78,15.556,0,21.69804,241.01982,0,90,0,0,817.948717948718
"UNKNOWN",2025-01-05 04:10:00,0,1.82,33.942,0,21.69804,241.01982,0,90,0,0,664.835164835165
"UNKNOWN",2025-01-05 04:20:00,0,1.24,20.696,0,21.69804,241.01982,0,90,0,0,922.58064516129
"UNKNOWN",2025-01-05 04:30:00,0,3.36,38.04,0,21.69804,241.01982,0,90,0,0,415.47619047619
"UNKNOWN",2025-01-05 04:40:00,84.70512,4.48,53.682,1067.658264,35.81556,418.962864,5.25205357142857,345.958455681964,-1.22098214285714,4.88200892857143,408.928571428571
"UNKNOWN",2025-01-05 04:50:00,0,5.66,71.158,0,35.81556,418.962864,0,90,0,0,398.233215547703
"UNKNOWN",2025-01-05 05:00:00,0,0.1,4.694,0,35.81556,418.962864,0,90,0,0,1020
"UNKNOWN",2025-01-05 05:10:00,0,2.82,34.666,0,35.81556,418.962864,0,90,0,0,362.411347517731
"UNKNOWN",2025-01-05 05:20:00,0,3.62,42.536,0,35.81556,418.962864,0,90,0,0,427.07182320442
"UNKNOWN",2025-01-05 05:30:00,0,0.48,10.8,0,35.81556,418.962864,0,90,0,0,841.666666666667
"UNKNOWN",2025-01-05 05:40:00,0,0.48,12.188,0,35.81556,418.962864,0,90,0,0,666.666666666667
"UNKNOWN",2025-01-05 05:50:00,0,0.98,26.598,0,35.81556,418.962864,0,90,0,0,700
"UNKNOWN",2025-01-05 06:00:00,0,0.14,7.268,0,35.81556,418.962864,0,90,0,0,642.857142857143
"UNKNOWN",2025-01-05 06:10:00,0,0.4,16.478,0,35.81556,418.962864,0,90,0,0,740
"UNKNOWN",2025-01-05 06:20:00,0,0.56,11.792,0,35.81556,418.962864,0,90,0,0,500
"UNKNOWN",2025-01-05 06:30:00,0,2.14,29.086,0,35.81556,418.962864,0,90,0,0,399.065420560748
"UNKNOWN",2025-01-05 06:40:00,0,1.12,18.048,0,35.81556,418.962864,0,90,0,0,375
"UNKNOWN",2025-01-05 06:50:00,0,0.82,10.534,0,35.81556,418.962864,0,90,0,0,3446.34146341463
"UNKNOWN",2025-01-05 07:00:00,0,0.66,7.866,0,35.81556,418.962864,0,90,0,0,627.272727272727
"UNKNOWN",2025-01-05 07:10:00,0,0.22,4.056,0,35.81556,418.962864,0,90,0,0,827.272727272727
"UNKNOWN",2025-01-05 07:20:00,0,0.02,0.342,0,35.81556,418.962864,0,90,0,0,500
"UNKNOWN",2025-01-05 07:30:00,0,0.1,2.326,0,35.81556,418.962864,0,90,0,0,1580
"UNKNOWN",2025-01-05 07:40:00,0,0.28,4.756,0,35.81556,418.962864,0,90,0,0,2685.71428571429
"UNKNOWN",2025-01-05 07:50:00,0,0.44,8.872,0,35.81556,418.962864,0,90,0,0,409.090909090909
"UNKNOWN",2025-01-05 08:00:00,0,0.14,6.006,0,35.81556,418.962864,0,90,0,0,300
"UNKNOWN",2025-01-05 08:10:00,0,0,3.792,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 16:10:00,0,0.5,18.028,0,35.81556,418.962864,0,90,0,0,348
"UNKNOWN",2025-01-05 16:20:00,0,0.12,9.672,0,35.81556,418.962864,0,90,0,0,3033.33333333333
"UNKNOWN",2025-01-05 16:30:00,0,0.02,47.202,0,35.81556,418.962864,0,90,0,0,1500
"UNKNOWN",2025-01-05 16:40:00,0,0.02,45.018,0,35.81556,418.962864,0,90,0,0,1300
"UNKNOWN",2025-01-05 16:50:00,0,0.18,17.986,0,35.81556,418.962864,0,90,0,0,2100
"UNKNOWN",2025-01-05 17:00:00,0,0.06,6.772,0,35.81556,418.962864,0,90,0,0,1900
"UNKNOWN",2025-01-05 17:10:00,0,0.16,17.498,0,35.81556,418.962864,0,90,0,0,2400
"UNKNOWN",2025-01-05 17:20:00,0,0.04,11.904,0,35.81556,418.962864,0,90,0,0,1600
"UNKNOWN",2025-01-05 17:30:00,0,0.44,14.936,0,35.81556,418.962864,0,90,0,0,3300
"UNKNOWN",2025-01-05 17:40:00,0,0.06,4.508,0,35.81556,418.962864,0,90,0,0,2033.33333333333
"UNKNOWN",2025-01-05 17:50:00,0,0.46,9.302,0,35.81556,418.962864,0,90,0,0,2100
"UNKNOWN",2025-01-05 18:00:00,0,0.5,9.138,0,35.81556,418.962864,0,90,0,0,772
"UNKNOWN",2025-01-05 18:10:00,0,0.34,7.862,0,35.81556,418.962864,0,90,0,0,1641.17647058824
"UNKNOWN",2025-01-05 18:20:00,0,0.22,62.468,0,35.81556,418.962864,0,90,0,0,2990.90909090909
"UNKNOWN",2025-01-05 18:30:00,0,0.06,15.424,0,35.81556,418.962864,0,90,0,0,2300
"UNKNOWN",2025-01-05 18:40:00,0,0.26,5.408,0,35.81556,418.962864,0,90,0,0,1546.15384615385
"UNKNOWN",2025-01-05 18:50:00,0,0.3,37.18,0,35.81556,418.962864,0,90,0,0,1900
"UNKNOWN",2025-01-05 19:00:00,0,0.96,60.524,0,35.81556,418.962864,0,90,0,0,3187.5
"UNKNOWN",2025-01-05 19:10:00,0,0,52.954,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 19:20:00,0,0,4.508,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 19:30:00,0,0,15.226,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 19:40:00,0,0,8.658,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 19:50:00,0,0,0.718,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 20:00:00,0,0,0,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 20:10:00,0,0.06,3.982,0,35.81556,418.962864,0,90,0,0,3300
"UNKNOWN",2025-01-05 20:20:00,0,0,8.088,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 20:30:00,0,0.02,1.708,0,35.81556,418.962864,0,90,0,0,3100
"UNKNOWN",2025-01-05 20:40:00,0,0.04,13.554,0,35.81556,418.962864,0,90,0,0,2100
"UNKNOWN",2025-01-05 20:50:00,0,0.06,16.54,0,35.81556,418.962864,0,90,0,0,1700
"UNKNOWN",2025-01-05 21:00:00,0,0.08,2.496,0,35.81556,418.962864,0,90,0,0,2900
"UNKNOWN",2025-01-05 21:10:00,0,0,44.282,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 21:20:00,0,0,2.428,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 21:30:00,0,0.02,23.004,0,35.81556,418.962864,0,90,0,0,1900
"UNKNOWN",2025-01-05 21:40:00,0,0,16.794,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 21:50:00,0,0.02,3.224,0,35.81556,418.962864,0,90,0,0,3700
"UNKNOWN",2025-01-05 22:00:00,0,0.1,6.326,0,35.81556,418.962864,0,90,0,0,3380
"UNKNOWN",2025-01-05 22:10:00,0,0.08,27.846,0,35.81556,418.962864,0,90,0,0,1900
"UNKNOWN",2025-01-05 22:20:00,0,0.32,5.844,0,35.81556,418.962864,0,90,0,0,2475
"UNKNOWN",2025-01-05 22:30:00,0,0.1,12.534,0,35.81556,418.962864,0,90,0,0,2460
"UNKNOWN",2025-01-05 22:40:00,0,0.04,12.066,0,35.81556,418.962864,0,90,0,0,3000
"UNKNOWN",2025-01-05 22:50:00,0,0.02,2.594,0,35.81556,418.962864,0,90,0,0,3100
"UNKNOWN",2025-01-05 23:00:00,0,0,4.258,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 23:10:00,0,0,1.078,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-05 23:20:00,0,0.02,2.502,0,35.81556,418.962864,0,90,0,0,2300
"UNKNOWN",2025-01-05 23:30:00,0,0.1,2.846,0,35.81556,418.962864,0,90,0,0,2220
"UNKNOWN",2025-01-05 23:40:00,0,0.06,6.22,0,35.81556,418.962864,0,90,0,0,2166.66666666667
"UNKNOWN",2025-01-05 23:50:00,0,0,55.144,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-06,0,0,8.63,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-06 00:10:00,0,0,33.536,0,35.81556,418.962864,NA,NA,NA,NA,NA
"UNKNOWN",2025-01-06 00:20:00,0,0.02,3.8,0,35.81556,418.962864,0,90,0,0,1900
